,Unnamed: 0,Solvent,Solute,COSMO_RS,UNIFAC,mod_UNIFAC_Ly,mod_UNIFAC_Do,Abraham,HSP,Hildebrand,MOSCED,Literature,Ref,Solvent_SMILES,Solute_SMILES,key_ID,solute_idx,solvent_idx,log_gamma_exp,solute_smiles,solvent_smiles,DDB Solute,DDB Solvent,Ensemble_1,Ensemble_2,Ensemble_3,Ensemble_4,Ensemble_5,Ensemble_6,Ensemble_7,Ensemble_8,Ensemble_9,Ensemble_10,Ensemble_11,Ensemble_12,Ensemble_13,Ensemble_14,Ensemble_15,Ensemble_16,Ensemble_17,Ensemble_18,Ensemble_19,Ensemble_20,Ensemble_21,Ensemble_22,Ensemble_23,Ensemble_24,Ensemble_25,Ensemble_26,Ensemble_27,Ensemble_28,Ensemble_29,Ensemble_30,Ensemble_-1
424,424,2-pentanone,n-Pentane,1.043804052,0.966983846,0.966983846,1.128171091,,0.444685821,0.457424847,1.047318994,0.947789399,"['[54] ', '[61] ']",CCCC(C)=O,CCCCC,CCCC(C)=O CCCCC,5,58,0.947789399,CCCCC,CCCC(C)=O,5,58,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Test
425,425,2-pentanone,n-Hexane,1.199964783,1.115141591,1.118414916,1.229640551,,0.524728529,0.357674444,1.156881197,1.101940079,"['[54] ', '[61] ']",CCCC(C)=O,CCCCCC,CCCC(C)=O CCCCCC,0,58,1.101940079,CCCCCC,CCCC(C)=O,0,58,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,None
426,426,2-pentanone,Cyclohexane,1.022450928,1.004301609,0.943905899,1.249901736,,0.336472237,-0.094310679,1.078409581,1.026041596,"['[54] ', '[61] ']",CCCC(C)=O,C1CCCCC1,CCCC(C)=O C1CCCCC1,1,58,1.026041596,C1CCCCC1,CCCC(C)=O,1,58,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
427,427,2-pentanone,2-methylpentane,1.150572028,1.115141591,1.118414916,1.229640551,,,,1.187843422,1.08180517,[54] ,CCCC(C)=O,CCCC(C)C,CCCC(C)=O CCCC(C)C,10,58,1.08180517,CCCC(C)C,CCCC(C)=O,10,58,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,None
428,428,2-pentanone,n-Heptane,1.345472367,1.247032294,1.264126727,1.32972401,,0.598836501,0.270027137,1.272565596,1.202972304,"['[54] ', '[61] ']",CCCC(C)=O,CCCCCCC,CCCC(C)=O CCCCCCC,11,58,1.202972304,CCCCCCC,CCCC(C)=O,11,58,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
429,429,2-pentanone,"2,4-dimethylpentane",1.238374231,1.244154594,1.261297871,1.32972401,,,,1.324418957,1.166270937,"['[54] ', '[61] ']",CCCC(C)=O,CC(C)CC(C)C,CCCC(C)=O CC(C)CC(C)C,12,58,1.166270937,CC(C)CC(C)C,CCCC(C)=O,12,58,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Test
430,430,2-pentanone,n-Octane,1.486139696,1.358409158,1.398716881,1.427916036,,0.688134639,0.2390169,1.381281819,1.30833282,"['[54] ', '[61] ']",CCCC(C)=O,CCCCCCCC,CCCC(C)=O CCCCCCCC,13,58,1.30833282,CCCCCCCC,CCCC(C)=O,13,58,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Valid,Test
431,431,2-pentanone,"2,3,4-trimethylpentane",1.302912752,1.358409158,1.396244692,1.427916036,,,,,1.190887565,"['[54] ', '[61] ']",CCCC(C)=O,CC(C)C(C)C(C)C,CCCC(C)=O CC(C)C(C)C(C)C,14,58,1.190887565,CC(C)C(C)C(C)C,CCCC(C)=O,14,58,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train
432,432,2-pentanone,"2,5-dimethylhexane",1.401182974,1.358409158,1.398716881,1.427916036,,,,,1.252762968,[54] ,CCCC(C)=O,CC(C)CCC(C)C,CCCC(C)=O CC(C)CCC(C)C,15,58,1.252762968,CC(C)CCC(C)C,CCCC(C)=O,15,58,Train,Train,Train,Train,Train,Train,Train,Valid,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Valid,Valid,Train,Train,Test
433,433,2-pentanone,ethylcyclohexane,1.280933845,1.280933845,1.232560261,1.396244692,,,,1.345472367,1.220829921,"['[54] ', '[61] ']",CCCC(C)=O,CCC1CCCCC1,CCCC(C)=O CCC1CCCCC1,16,58,1.220829921,CCC1CCCCC1,CCCC(C)=O,16,58,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
434,434,2-pentanone,n-Nonane,1.621366483,1.460937904,1.532556868,1.523880024,,0.774727168,0.198850859,1.488399584,1.456286733,"['[54] ', '[61] ']",CCCC(C)=O,CCCCCCCCC,CCCC(C)=O CCCCCCCCC,17,58,1.456286733,CCCCCCCCC,CCCC(C)=O,17,58,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Valid,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train
435,435,2-propanol,n-Pentane,1.665818246,1.423108334,1.337629189,1.512927012,1.876406943,2.070653036,2.3896798,1.738710248,1.610009558,"['[54] ', '[61] ', '[61] ']",CC(C)O,CCCCC,CC(C)O CCCCC,5,59,1.610009558,CCCCC,CC(C)O,5,59,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
436,436,2-propanol,n-Hexane,1.891604804,1.637053079,1.539015448,1.644805056,2.059238834,2.355177543,2.190535589,1.95160817,1.876406943,[54] ,CC(C)O,CCCCCC,CC(C)O CCCCCC,0,59,1.876406943,CCCCCC,CC(C)O,0,59,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,None
437,437,2-propanol,Cyclohexane,1.671473303,1.576914721,1.302912752,1.615419984,1.976854953,1.865629318,1.264126727,1.982379829,1.5962862693333335,"['[54] ', '[61] ', '[61] ']",CC(C)O,C1CCCCC1,CC(C)O C1CCCCC1,1,59,1.5962862693333335,C1CCCCC1,CC(C)O,1,59,Train,Train,Valid,Train,Train,Valid,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Test
438,438,2-propanol,2-methylpentane,1.824549292,1.637053079,1.53686722,1.644805056,2.064327904,,,1.928618652,1.8463096913333332,"['[54] ', '[61] ', '[61] ']",CC(C)O,CCCC(C)C,CC(C)O CCCC(C)C,10,59,1.8463096913333332,CCCC(C)C,CC(C)O,10,59,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Test
439,439,2-propanol,n-Heptane,2.106570209,1.830980182,1.729884066,1.776645831,2.23644529,2.647592232,1.997417706,2.162172939,2.03826791675,"['[54] ', '[61] ', '[61] ', '[86] ']",CC(C)O,CCCCCCC,CC(C)O CCCCCCC,11,59,2.03826791675,CCCCCCC,CC(C)O,11,59,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Test
440,440,2-propanol,"2,4-dimethylpentane",1.960094784,1.832581464,1.726331664,1.776645831,2.206074193,,,2.099244169,2.005525859,"['[54] ', '[61] ']",CC(C)O,CC(C)CC(C)C,CC(C)O CC(C)CC(C)C,12,59,2.005525859,CC(C)CC(C)C,CC(C)O,12,59,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
441,441,2-propanol,n-Octane,2.316487998,2.009555414,1.913977102,1.908059925,2.458733775,2.94811642,1.909542505,2.360854001,2.2358090765,"['[54] ', '[61] ', '[61] ', '[61] ']",CC(C)O,CCCCCCCC,CC(C)O CCCCCCCC,13,59,2.2358090765,CCCCCCCC,CC(C)O,13,59,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train
442,442,2-propanol,"2,2,4-trimethylpentane",2.056684555,1.993338843,1.943048917,1.906575144,2.296567021,3.109953418,2.662355242,2.249184316,2.014903021,[54] ,CC(C)O,CC(C)CC(C)(C)C,CC(C)O CC(C)CC(C)(C)C,81,59,2.014903021,CC(C)CC(C)(C)C,CC(C)O,81,59,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train
443,443,2-propanol,"2,3,4-trimethylpentane",2.060513532,2.010894999,1.909542505,1.908059925,2.136530509,,,,2.06973305,"['[61] ', '[61] ']",CC(C)O,CC(C)C(C)C(C)C,CC(C)O CC(C)C(C)C(C)C,14,59,2.06973305,CC(C)C(C)C(C)C,CC(C)O,14,59,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,None
444,444,2-propanol,"2,5-dimethylhexane",2.187174241,2.010894999,1.91102289,1.908059925,,,,,2.1690537,[54] ,CC(C)O,CC(C)CCC(C)C,CC(C)O CC(C)CCC(C)C,15,59,2.1690537,CC(C)CCC(C)C,CC(C)O,15,59,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train
445,445,2-propanol,ethylcyclohexane,2.054123734,1.985130862,1.686398954,1.809926773,,,,2.373975089,2.093080758,"['[54] ', '[61] ', '[61] ']",CC(C)O,CCC1CCCCC1,CC(C)O CCC1CCCCC1,16,59,2.093080758,CCC1CCCCC1,CC(C)O,16,59,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Test
446,446,2-propanol,n-Nonane,2.521720623,2.174751721,2.094330154,2.038619547,2.760642651,3.252697373,1.821318271,2.565718293,2.3847789536666664,"['[54] ', '[61] ', '[61] ']",CC(C)O,CCCCCCCCC,CC(C)O CCCCCCCCC,17,59,2.3847789536666664,CCCCCCCCC,CC(C)O,17,59,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,None
447,447,2-propanol,"2,5-dimethylheptane",2.373975089,2.17588744,2.090628731,2.038619547,,,,,2.091864062,[61] ,CC(C)O,CCC(C)CCC(C)C,CC(C)O CCC(C)CCC(C)C,28,59,2.091864062,CCC(C)CCC(C)C,CC(C)O,28,59,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
448,448,2-propanol,Benzene,1.128171091,1.278152203,0.887891257,1.376244025,1.547562509,1.302912752,0.609765572,1.353254507,1.559059017,"['[89] ', '[90] ']",CC(C)O,c1ccccc1,CC(C)O c1ccccc1,2,59,1.559059017,c1ccccc1,CC(C)O,2,59,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Test
449,449,2-propanol,Toluene,1.363537374,1.425515074,0.97455964,1.423108334,1.644805056,1.477048724,0.75612198,1.504077397,1.7149377685,"['[61] ', '[89] ']",CC(C)O,Cc1ccccc1,CC(C)O Cc1ccccc1,8,59,1.7149377685,Cc1ccccc1,CC(C)O,8,59,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Test
450,450,2-propanol,m-Xylene,1.519513205,1.504077397,1.011600912,1.479329227,1.796747011,1.53686722,0.802001585,,2.649714624,[89] ,CC(C)O,Cc1cccc(C)c1,CC(C)O Cc1cccc(C)c1,72,59,2.649714624,Cc1cccc(C)c1,CC(C)O,72,59,Train,Train,Valid,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train
451,451,2-propanol,p-Xylene,1.521698998,1.504077397,1.011600912,1.479329227,1.729884066,1.499623046,0.867100488,1.617406082,1.91102289,[89] ,CC(C)O,Cc1ccc(C)cc1,CC(C)O Cc1ccc(C)cc1,73,59,1.91102289,Cc1ccc(C)cc1,CC(C)O,73,59,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
452,452,2-propanol,o-Xylene,1.465567542,1.504077397,1.011600912,1.479329227,1.793424749,1.495148766,0.797507196,,2.311544834,[89] ,CC(C)O,Cc1ccccc1C,CC(C)O Cc1ccccc1C,79,59,2.311544834,Cc1ccccc1C,CC(C)O,79,59,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Test
453,453,2-propanol,Ethanol,-0.061875404,0.009950331,0.019802627,0.048790164,0.3074847,-0.210721031,0.009950331,-0.020202707,-0.127833372,[61] ,CC(C)O,CCO,CC(C)O CCO,29,59,-0.127833372,CCO,CC(C)O,29,59,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Valid,Train,Train,Train
454,454,2-propanol,"1,4-Dioxane",0.086177696,0.943905899,0.90825856,1.16315081,0.470003629,0.553885113,0.113328685,1.095273387,1.101940079,[61] ,CC(C)O,C1COCCO1,CC(C)O C1COCCO1,43,59,1.101940079,C1COCCO1,CC(C)O,43,59,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,None
455,455,2-propanol,2-Butanone,0.198850859,0.824175443,0.770108222,0.841567186,1.098612289,0.58221562,0.451075619,0.924258902,0.887891257,[61] ,CC(C)O,CCC(C)=O,CC(C)O CCC(C)=O,30,59,0.887891257,CCC(C)=O,CC(C)O,30,59,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train
456,456,2-propoxyethanol,n-Hexane,1.499623046,1.360976553,1.355835154,1.69744879,1.644805056,1.924248652,2.672768387,,1.631199404,[83] ,CCCOCCO,CCCCCC,CCCOCCO CCCCCC,0,60,1.631199404,CCCCCC,CCCOCCO,0,60,Train,Train,Train,Valid,Train,Train,Train,Valid,Train,Valid,Valid,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
457,457,2-propoxyethanol,Cyclohexane,1.280933845,1.205970807,1.137833002,1.568615918,1.393766376,1.458615023,1.418277407,,1.348073148,[83] ,CCCOCCO,C1CCCCC1,CCCOCCO C1CCCCC1,1,60,1.348073148,C1CCCCC1,CCCOCCO,1,60,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,None
458,458,2-propoxyethanol,methylcyclopentane,1.283707772,1.205970807,1.137833002,1.366091654,1.289232648,,,,1.515127233,[83] ,CCCOCCO,CC1CCCC1,CCCOCCO CC1CCCC1,70,60,1.515127233,CC1CCCC1,CCCOCCO,70,60,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Valid,Train,Train,Train,Train,Train,Valid,Valid,Train,Valid,Train,Train,Train,Train,Train,Train
459,459,2-propoxyethanol,n-Heptane,1.690095815,1.54329811,1.541159072,1.864080131,1.803358605,2.172476408,2.415020522,,1.811562097,[83] ,CCCOCCO,CCCCCCC,CCCOCCO CCCCCCC,11,60,1.811562097,CCCCCCC,CCCOCCO,11,60,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train
460,460,2-propoxyethanol,n-Nonane,2.05796251,1.860974538,1.887069649,2.190535589,2.290512512,2.68988623,2.181546765,,2.155244505,[83] ,CCCOCCO,CCCCCCCCC,CCCOCCO CCCCCCCCC,17,60,2.155244505,CCCCCCCCC,CCCOCCO,17,60,Train,Valid,Train,Train,Train,Train,Train,Valid,Valid,Train,Train,Train,Train,Train,Train,Valid,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
461,461,2-propoxyethanol,Benzene,0.536493371,0.418710335,0.300104592,0.850150929,0.620576488,0.966983846,0.559615788,,0.482426149,[83] ,CCCOCCO,c1ccccc1,CCCOCCO c1ccccc1,2,60,0.482426149,c1ccccc1,CCCOCCO,2,60,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train
462,462,2-propoxyethanol,Toluene,0.765467842,0.717839793,0.553885113,0.959350221,0.703097511,1.075002423,0.751416089,,0.708035793,[83] ,CCCOCCO,Cc1ccccc1,CCCOCCO Cc1ccccc1,8,60,0.708035793,Cc1ccccc1,CCCOCCO,8,60,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
463,463,2-propoxyethanol,m-Xylene,0.91228271,0.951657876,0.760805829,1.075002423,0.862889955,1.16315081,0.819779831,,0.996948635,[83] ,CCCOCCO,Cc1cccc(C)c1,CCCOCCO Cc1cccc(C)c1,72,60,0.996948635,Cc1cccc(C)c1,CCCOCCO,72,60,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,None
464,464,2-propoxyethanol,p-Xylene,0.920282753,0.951657876,0.760805829,1.075002423,0.797507196,1.131402111,0.904218151,,0.947789399,[83] ,CCCOCCO,Cc1ccc(C)cc1,CCCOCCO Cc1ccc(C)cc1,73,60,0.947789399,Cc1ccc(C)cc1,CCCOCCO,73,60,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Valid,Train,Train,Train
465,465,2-propoxyethanol,o-Xylene,0.862889955,0.951657876,0.760805829,1.075002423,0.802001585,1.124929597,0.815364813,,0.924258902,[83] ,CCCOCCO,Cc1ccccc1C,CCCOCCO Cc1ccccc1C,79,60,0.924258902,Cc1ccccc1C,CCCOCCO,79,60,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,None
466,466,2-propoxyethanol,ethylbenzene,0.91228271,0.875468737,0.698134722,1.241268589,0.891998039,1.481604541,0.920282753,,0.940007258,[83] ,CCCOCCO,CCc1ccccc1,CCCOCCO CCc1ccccc1,9,60,0.940007258,CCc1ccccc1,CCCOCCO,9,60,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Test
467,467,2-propoxyethanol,"1,7-octadiene",1.137833002,1.637053079,1.625311262,1.5518088,,,,,1.247032294,[83] ,CCCOCCO,C=CCCCCC=C,CCCOCCO C=CCCCCC=C,74,60,1.247032294,C=CCCCCC=C,CCCOCCO,74,60,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Test
468,468,2-propoxyethanol,1-heptyne,0.425267735,0.139761942,0.148420005,1.08180517,,,,,0.810930216,[83] ,CCCOCCO,CCCCCC#C,CCCOCCO CCCCCC#C,26,60,0.810930216,CCCCCC#C,CCCOCCO,26,60,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Test
469,469,2-propoxyethanol,2-Propanol,0.113328685,0.457424847,0.412109651,-0.051293294,0.620576488,-0.248461359,-0.287682072,,0.385262401,[83] ,CCCOCCO,CC(C)O,CCCOCCO CC(C)O,80,60,0.385262401,CC(C)O,CCCOCCO,80,60,Train,Valid,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Valid,Train,Test
470,470,2-propoxyethanol,Tetrahydrofuran,-0.287682072,0.157003749,0.157003749,0.774727168,-0.105360516,-0.094310679,0.198850859,,0.029558802,[83] ,CCCOCCO,C1CCOC1,CCCOCCO C1CCOC1,34,60,0.029558802,C1CCOC1,CCCOCCO,34,60,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train
471,471,2-propoxyethanol,"1,4-Dioxane",0.067658648,0.113328685,-0.072570693,0.530628251,0.039220713,0.329303747,-0.040821995,,0.418710335,[83] ,CCCOCCO,C1COCCO1,CCCOCCO C1COCCO1,43,60,0.418710335,C1COCCO1,CCCOCCO,43,60,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Test
472,472,2-propoxyethanol,2-Butanone,0.165514438,0.727548607,0.746687947,0.524728529,0.570979547,0.122217633,0.364643114,,0.425267735,[83] ,CCCOCCO,CCC(C)=O,CCCOCCO CCC(C)=O,30,60,0.425267735,CCC(C)=O,CCCOCCO,30,60,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Test
473,473,2-propoxyethanol,Dichloromethane,-0.562118918,-0.210721031,-0.116533816,-0.198450939,-0.328504067,-0.083381609,-0.083381609,,-0.356674944,[83] ,CCCOCCO,ClCCl,CCCOCCO ClCCl,45,60,-0.356674944,ClCCl,CCCOCCO,45,60,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Test
474,474,2-propoxyethanol,"1,2-dichloropropane",0.262364264,-0.328504067,-0.328504067,0.887891257,0.625938431,,,,0.378436436,[83] ,CCCOCCO,CC(Cl)CCl,CCCOCCO CC(Cl)CCl,61,60,0.378436436,CC(Cl)CCl,CCCOCCO,61,60,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Test
475,475,2-propoxyethanol,Chlorobenzene,0.548121409,0.746687947,0.553885113,0.620576488,0.647103242,0.916290732,0.2390169,,0.476234179,[83] ,CCCOCCO,Clc1ccccc1,CCCOCCO Clc1ccccc1,53,60,0.476234179,Clc1ccccc1,CCCOCCO,53,60,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Valid,Train,Train,Train,Train,Train,Train,Train,Test
476,476,2-propoxyethanol,bromobenzene,1.071583616,0.494696242,0.285178942,1.153731588,0.741937345,0.904218151,-0.15082289,,0.58221562,[83] ,CCCOCCO,Brc1ccccc1,CCCOCCO Brc1ccccc1,77,60,0.58221562,Brc1ccccc1,CCCOCCO,77,60,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
477,477,2-propoxyethanol,Acetonitrile,0.932164081,0.841567186,0.97455964,0.760805829,0.78845736,-0.010050336,-0.342490309,,0.779324877,[83] ,CCCOCCO,CC#N,CCCOCCO CC#N,56,60,0.779324877,CC#N,CCCOCCO,56,60,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Test
478,478,2-propoxyethanol,fluorobenzene,0.488580015,0.292669614,0.157003749,0.652325186,,0.693147181,0.157003749,,0.343589704,[83] ,CCCOCCO,Fc1ccccc1,CCCOCCO Fc1ccccc1,78,60,0.343589704,Fc1ccccc1,CCCOCCO,78,60,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,None
479,479,"3,5-dimethylpyridine",n-Hexane,1.068153081,0.698134722,0.451075619,0.412109651,,,,,0.570979547,[75] ,Cc1cncc(C)c1,CCCCCC,Cc1cncc(C)c1 CCCCCC,0,61,0.570979547,CCCCCC,Cc1cncc(C)c1,0,61,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Valid,Train,Train,Valid,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train
